,Time_1,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,acc,direction_change,theta,smooth_theta,dt,gryo_readings,complementary_theta
389,7.740495,-0.1410067749,0.6081852722,9.431886292,-0.1448330283,-0.05264447629,0.1324742138,-19.4107666,-51.63773346,-0.9229736328,9.452526184100533,0,249.3986208099028,194.85512235356927,0.019900999999999947,359.99284164855925,179.40674029961787
390,7.760396,-0.1580712891,0.7903564453,9.514963531,-0.1443621069,-0.0364590846,0.1669550091,-19.103302,-59.91691589,-29.08154297,9.549040833472487,0,252.3161654098917,195.4937283010361,0.019900999999999947,359.99284164855925,179.72848005964624
391,7.780297,-0.07783813477,0.9755213928,9.513766022,-0.132762447,-0.02085890062,0.1864148229,-21.56396484,-58.2142334,-32.4263916,9.563965949562798,0,249.67414758167428,196.12420251986043,0.019900999999999947,359.99284164855925,180.05639450885053
392,7.800198,-0.07454498291,1.323248291,9.413175201,-0.1188984215,0.003129343502,0.2021013349,-21.26815796,-53.36299133,-36.11639404,9.506019690639866,0,248.26993308026272,196.7988475369713,0.019900999999999947,359.99284164855925,180.39124356941292
393,7.820099,-0.1589694214,1.497036896,9.504784698,-0.1138524115,0.04377788305,0.2088194638,-19.31970215,-56.01831055,-31.9559021,9.623269865293215,0,250.97161205835226,197.46704220709705,0.019900999999999947,359.99284164855925,180.7327595421666
394,7.84,-0.1895059204,1.601519623,9.559421082,-0.1213818118,0.05799622089,0.2058485001,-20.16357422,-60.02931213,-29.3260498,9.694498905034068,0,251.4330330508431,198.0912282322377,0.019900999999999947,359.99284164855925,181.07992891596803
395,7.859901,-0.1848655701,1.498982849,9.701026611,-0.1327978969,0.05036460981,0.1960560679,-21.65011597,-56.34585571,-34.17105103,9.817893978238647,0,248.9814186972605,198.7350677015743,0.019900999999999947,359.99284164855925,181.43303169168016
396,7.879802,-0.17902771,1.250349884,10.0011525,-0.1346964985,0.03889838979,0.1696120799,-20.3581543,-52.73736572,-35.63879395,10.080599043788167,0,248.8919639601515,199.4307762321031,0.019900999999999947,359.99284164855925,181.7929865824886
397,7.899702,-0.1348695374,1.025068359,9.974507904,-0.1152171418,0.02283425443,0.1231773198,-19.82675171,-56.97615051,-29.85598755,10.027949085416214,0,250.81295433722545,200.10632355837708,0.019899999999999807,359.99284164855925,182.15925332200635
398,7.919603,-0.03143463135,0.8675958252,9.868827667,-0.09373852611,0.01891215518,0.08666267246,-32.41397095,-60.82309723,-57.47576904,9.906940505165922,0,241.94586155000246,200.72440092083878,0.019901000000000835,359.99284164855925,182.530556273983
399,7.939504,0.1884580994,0.8415499878,9.746531982,-0.0846766457,0.02332976088,0.0579476133,-32.54135132,-56.06984711,-62.81213379,9.78461080029985,0,239.8703343328571,201.36630647638216,0.019900999999999947,359.99284164855925,182.90727127803098
400,7.959405,0.252973938,1.008303223,9.67078949,-0.0810393095,0.03165232018,0.0407426171,-31.35620117,-55.2831955,-60.77871704,9.726501969501363,0,240.43842776817752,202.01254920892578,0.019900999999999947,359.99284164855925,183.28937683664887
401,7.979306,0.325872345,1.012195129,9.774374084,-0.05257123709,0.03458343074,0.03288082406,-31.48950195,-60.35907745,-55.15887451,9.832045590739394,0,242.4488229674451,202.63029432040435,0.019900999999999947,359.99284164855925,183.67619518632398
402,7.999207,0.3668870544,0.9592053223,9.86149292,-2.530496567e-05,0.04358613864,0.02592161112,-32.57342529,-58.73154449,-60.15194702,9.914823426174824,0,240.98657014347515,203.25734947017733,0.019900999999999947,359.99284164855925,184.06781827200106
403,8.019108,0.3614982605,1.061143341,9.778864746,0.04127991199,0.05382075906,0.005337079056,-31.63412476,-54.41086578,-63.59451294,9.842911251406,0,239.8265583009831,203.9076689922639,0.01990099999999906,359.99284164855925,184.4646152864063
404,8.039009,0.38963974,1.178199921,9.541009369,0.06317910552,0.04006720707,-0.03469416499,-31.26556396,-57.37570953,-58.04031372,9.621373808359046,0,241.41284796238585,204.54693745574681,0.019901000000000835,359.99284164855925,184.86626172979314
405,8.05891,0.3453318787,1.166823578,9.387428741,0.07545596361,0.01772820018,-0.06933839619,-32.54931641,-60.73366547,-56.28842163,9.465967976703494,0,241.8115705426735,205.16090100339815,0.01990099999999906,359.99284164855925,185.27215451526524
406,8.078811,0.4087998962,1.415456543,9.322314148,0.056633275,0.01118188445,-0.1080639511,-31.99737549,-57.83621979,-62.48330688,9.438017570139166,0,241.04682715599262,205.80079990569473,0.019901000000000835,359.99284164855925,185.68272742307386
407,8.098712,0.6312373352,1.930834808,9.101822662,-0.03127297759,-0.03654127568,-0.1481574178,-30.34576416,-55.0918808,-62.0390625,9.325757845860656,0,241.15310431117388,206.45829366889663,0.019901000000000835,359.99284164855925,186.0982387479903
408,8.118613,0.5968089294,1.845063171,9.423803101,-0.09078668803,-0.00684850337,-0.1642663181,-31.83261108,-59.31763458,-55.90222168,9.6212527193505,0,241.77991697383223,207.0811583178521,0.01990099999999906,359.99284164855925,186.51789713938754
409,8.138513,0.4023632813,1.844763794,9.710457001,-0.124868162,0.04168401286,-0.1672799885,-32.91711426,-59.95557404,-57.87734985,9.892321508830053,0,241.23210943427256,207.70119591083093,0.019899999999999807,359.99284164855925,186.9415631148164
410,8.158414,0.07843688965,1.861828308,9.635163574,-0.1585900486,0.03730037436,-0.1651899219,-31.12322998,-55.79398346,-63.59820557,9.813711534983314,0,240.84616765991734,208.35645862038845,0.019901000000000835,359.99284164855925,187.36986102492784
411,8.178315,-0.1984872437,1.910028076,9.547296295,-0.1919788867,0.0109346211,-0.1575852036,-30.72161865,-56.56949615,-59.58978271,9.73850455570775,0,241.49461201276057,209.00491374648976,0.01990099999999906,359.99284164855925,187.8025620793591
412,8.198216,-0.2971321106,1.97858551,9.565258942,-0.2025148571,-0.00111948885,-0.1411592662,-32.37796021,-60.30051422,-54.50314331,9.772270296049047,0,241.76672083232603,209.61870961392756,0.019901000000000835,359.99284164855925,188.23888503005045
413,8.218117,-0.2863545227,2.10028244,9.421857147,-0.1966196895,-0.03797096759,-0.1265832633,-31.93588257,-57.83663177,-60.73242188,9.657358714416592,0,241.09366311294679,210.25589142102515,0.01990099999999906,359.99284164855925,188.67922515786995
414,8.238018,-0.160765686,2.119741974,9.423054657,-0.1607676446,-0.07418679446,-0.07123730332,-30.21759033,-55.16689301,-63.19821167,9.659871153951377,0,241.2883358886774,210.8389059327505,0.019901000000000835,359.99284164855925,189.12241877336757
415,8.257919,-0.04475692749,2.238145752,9.470505981,-0.08669690043,-0.05861012638,-0.02674490213,-31.29675293,-57.47978973,-56.65084839,9.731484117333324,0,241.43247111297762,211.37899464054507,0.01990099999999906,359.99284164855925,189.5675502907111
416,8.27782,0.09460327148,2.299518127,9.449250183,-0.01176835038,-0.05151572078,0.003595425049,-33.66534424,-59.08261871,-55.89920044,9.725485202101838,0,240.32545978392614,211.9043720130342,0.019901000000000835,359.99284164855925,190.01428672515758
417,8.297721,0.2436932373,2.441572723,9.322164459,0.04591609165,-0.05874680728,0.02430631407,-31.51843262,-56.26822662,-62.84765625,9.639679141768472,0,240.74479774520142,212.47649951593093,0.01990099999999906,359.99284164855925,190.46353098097305
418,8.317622,0.3396437073,2.379302216,9.400601349,0.0975984484,-0.05953687057,0.03932059556,-46.30911255,-3.372161865,-2.844696045,9.702975966464702,0,184.1648438531145,212.76198492979177,0.019901000000000835,359.99284164855925,190.9095000599494
419,8.337523,0.4034111023,2.323618011,9.445657654,0.1431133151,-0.05026256666,0.05232572183,-49.57376099,-6.748184204,3.344696045,9.735624771686266,0,187.7516923984003,213.01980724401997,0.01990099999999906,359.99284164855925,191.35170620363084
420,8.357424,0.4822970581,2.268083496,9.387428741,0.1865770668,-0.030973766,0.06201134995,-50.12609863,-6.424057007,0.4811706543,9.669572460271052,0,187.30309895300266,213.29511144613315,0.019901000000000835,359.99284164855925,191.7905743084809
421,8.377325,0.4480183411,2.135758667,9.343420258,0.1917631626,-0.03090514429,0.0638596043,-47.03369141,-3.464996338,-5.212890625,9.594878198040474,0,184.2133981476625,213.5951447088746,0.019901000000000835,359.99284164855925,192.22666571648875
422,8.397225,0.5258564758,2.189496918,9.292675781,0.1573780328,-0.06056680903,0.05683078244,-46.99908447,-5.255386353,0.3152770996,9.561602635429702,0,186.38024790476646,213.87470507957204,0.019899999999999807,359.99284164855925,192.65962650375045
423,8.417126,0.732127533,2.534978485,9.267677765,0.1039066315,-0.1230949461,0.04281203449,-50.60934448,-7.609909058,4.204406738,9.635973111204958,0,188.55125600682155,214.14281298963067,0.01990099999999906,359.99284164855925,193.08929023346806
424,8.437027,0.8999285889,2.652334442,9.644294586,0.1200435609,-0.07262532413,0.04088103399,-49.4642334,-4.522140503,-1.795959473,10.042766925448776,0,185.22359873566126,214.434414077032,0.019901000000000835,359.99284164855925,193.51619271033934
425,8.456928,0.8839118958,2.714754639,9.889335022,0.1706949174,0.03363016248,0.03555433825,-46.23516846,-3.739852905,-3.180480957,10.293208448625943,0,184.6244513539433,214.7386303931199,0.01990099999999906,359.99284164855925,193.94064146399495
426,8.476829,0.6150709534,2.940784607,9.647737427,0.1554508209,0.04054348916,0.02583559789,-47.89022827,-6.026504517,3.629364014,10.104719879483106,0,187.17239732648642,215.00857213578834,0.019901000000000835,359.99284164855925,194.36200007743082
427,8.49673,0.4549040222,3.19555481,9.908195801,0.1562290788,0.08317168057,0.02860825881,-51.29992676,-6.355682373,3.207824707,10.420693462725112,0,187.0625358288326,215.2916090465676,0.01990099999999906,359.99284164855925,194.78059225681355
428,8.516631,0.4411326599,3.331322479,10.16221756,0.1719409525,0.05786922947,0.04441373423,-48.22564697,-3.938980103,-2.862304688,10.703409420343291,0,184.66944608943368,215.59751763886143,0.019901000000000835,359.99284164855925,195.19693076445452
429,8.536532,0.6512956238,3.114872589,10.41444305,0.2445758134,0.00223912159,0.05636143684,-45.80844116,-5.386566162,-0.8642883301,10.889776915849923,0,186.7065524342368,215.96920518547012,0.01990099999999906,359.99284164855925,195.61237625287484
430,8.556433,0.7225474548,2.720891876,10.77249847,0.2480495274,-0.05369561538,0.05276686326,-49.28857422,19.94537354,33.07336426,11.134273694834032,0,157.96853122958117,216.17326496390902,0.019901000000000835,359.99284164855925,196.02359402709553
431,8.576334,0.5002597046,1.751358032,11.27620102,0.1320592761,-0.1097094417,0.04892107844,-50.33856201,22.01583862,29.62472534,11.422356331849675,0,156.37757973651867,216.37861341810734,0.01990099999999906,359.99284164855925,196.43069441491576
432,8.596235,0.1767823792,0.1463955688,11.88259003,0.02960341424,-0.2241882086,0.01119184867,-46.84396362,23.9148407,24.84509277,11.88480666621108,0,152.95472078880687,216.58845936239663,0.019901000000000835,359.99284164855925,196.8338497138654
433,8.616136,-0.03547622681,-0.8499325562,11.79352524,0.07268875837,-0.2723114192,-0.07579760253,-47.08081055,21.05796814,30.80609131,11.824165150202967,0,155.9023284938674,216.79418123600016,0.01990099999999906,359.99284164855925,197.23305634430807
434,8.636037,-0.3586541748,-1.345851288,10.90287735,0.1739274263,-0.2158616632,-0.1667698771,-51.37695312,20.17555237,33.1965332,10.99148229383352,0,158.56023504748023,217.00158892441559,0.019901000000000835,359.99284164855925,197.62842699591022
435,8.655937,-0.645308075,-1.258732452,9.738299103,0.2009628117,-0.1382793635,-0.2160357386,-50.04824829,23.02616882,27.50256348,9.840492839124916,0,155.29381437794711,217.21105512352815,0.019899999999999807,359.99284164855925,198.02007955846256
436,8.675838,-0.4185296631,-0.6057902527,8.824000397,0.1904435456,-0.05293834209,-0.2085342854,-45.74353027,21.65707397,26.5602417,8.854667239112779,0,154.66499022237733,217.41975045509218,0.019901000000000835,359.99284164855925,198.40807297639515
437,8.695739,-0.2109114075,-0.02829116821,8.663085022,0.1587266475,0.02297353745,-0.185472846,-47.83987427,18.99258423,32.97357178,8.665698247135834,0,158.34676289207383,217.6245141530914,0.01990099999999906,359.99284164855925,198.79240179992905
438,8.71564025,-0.3025209045,0.04610412598,9.243128815,0.1123458147,0.06055412814,-0.1702737212,-43.6913147,24.04032898,61.14855957,9.248193054795903,0,151.17903248156094,217.80323642361734,0.019901250000000203,359.99284164855925,199.17261849240282
439,8.73554125,-0.3764671326,0.04221221924,9.995015259,0.09448794276,0.0477835089,-0.1673576832,-40.72570801,25.96182251,56.465271,10.002191729867214,0,147.48330600797055,217.97836240787083,0.019901000000000835,359.99284164855925,199.54873337071217
440,8.75544225,-0.233664093,0.1184037781,10.61143341,0.08096770942,-0.01453221962,-0.1884119958,-38.24008179,23.06002808,59.73852539,10.61466614538065,0,148.9086398888726,218.1232791623904,0.01990099999999906,359.99284164855925,199.92022428654576
441,8.77534325,-0.3388952637,0.4779560852,10.87159241,0.05549620837,-0.02723889984,-0.2370402068,-41.93917847,21.6991272,63.97943115,10.887369450345092,0,152.64317421440995,218.27073660900888,0.019901000000000835,359.99284164855925,200.287234532995
442,8.79524425,-0.09819580078,0.7720944214,10.42162811,-0.02425135113,-0.05442870781,-0.2771338224,-43.35626221,24.94915771,59.41479492,10.450650921066591,0,150.08192715243746,218.42345353742712,0.01990099999999906,359.99284164855925,200.64995891308365
443,8.81514525,-0.1525328064,0.9632469177,9.900561676,-0.121908173,-0.127201423,-0.2935236096,-39.09399414,25.18893433,57.54067993,9.948478897890208,0,147.20561870630675,218.56815530408272,0.019901000000000835,359.99284164855925,201.00832284090362
444,8.83504625,0.1517843628,1.207987976,9.448202362,-0.1818165183,-0.1375867724,-0.2881724238,-39.61785889,21.05462646,62.45022583,9.526321499731864,0,152.01191043075772,218.7123732291714,0.01990099999999906,359.99284164855925,201.36240384866895
445,8.85494725,0.2148033142,0.982407074,9.593849487,-0.1491716504,-0.06233923137,-0.294483304,-43.5682373,22.83787537,62.49951172,9.64640928543086,0,152.33708512297918,218.86063365571277,0.019901000000000835,359.99284164855925,201.7123684448098
446,8.87484825,0.2547702026,1.035097504,9.069489899,-0.1451565623,-0.09783710539,-0.3209021091,-53.01898193,20.05183411,62.09188843,9.131921031578344,0,159.28332986538274,219.1895437445836,0.01990099999999906,359.99284164855925,202.0619119508053
447,8.89474925,0.3900888062,0.8836125183,9.137298889,-0.09126883,-0.07058560103,-0.3845379949,-49.18017578,17.25646973,63.63885498,9.188208277250776,0,160.6649137728599,219.52810053272844,0.019901000000000835,359.99284164855925,202.41123572244376
448,8.91465025,0.519868927,0.9038204956,8.98746048,-0.03908611462,-0.04485764727,-0.4625982046,-51.5604248,13.98278809,68.1574707,9.047740108396605,0,164.82677411257833,219.8740767291432,0.01990099999999906,359.99284164855925,202.76049254257777
449,8.93455025,0.5944139099,0.9354048157,8.910819855,-0.03076824918,-0.0434705019,-0.5383421183,-54.34796143,18.41218567,64.81167603,8.979477743932527,0,161.28447434397916,220.20959451771031,0.019899999999999807,359.99284164855925,203.10947458208042
450,8.95445125,0.7258406067,0.8424481201,9.274713135,-0.01413803175,-0.001905289711,-0.6079215407,-50.95449829,19.61805725,62.20562744,9.341138429438685,0,158.94273091747044,220.54149085843918,0.019901000000000835,359.99284164855925,203.45811490760758
451,8.97435225,0.6435118103,0.9193881226,9.40988205,0.01581826434,0.003564226208,-0.6680347919,-44.65951538,37.89135742,58.73809814,9.476563837429984,0,139.68706703347806,220.77197437203895,0.019901000000000835,359.99284164855925,203.8043920968962
452,8.99425325,0.4411326599,0.928818512,9.534423065,0.05978643894,0.004339701496,-0.7466084957,-48.50396729,37.57778931,59.55218506,9.589709330019776,0,142.23375246632932,220.88094093467097,0.01990099999999906,359.99284164855925,204.14592307365172
453,9.01415425,0.2332150269,1.061143341,9.365125122,0.05934986472,-0.01697422937,-0.8262171745,-48.93206787,41.85765076,55.02807617,9.427936305981078,0,139.4555360791151,221.00986998424858,0.019901000000000835,359.99284164855925,204.48320201186365
454,9.03405525,0.3749702454,1.150657196,9.431586914,0.04853364453,-0.05485526472,-0.8927646279,-50.56646729,25.22843933,51.63339233,9.50891404861659,0,153.48463935898616,221.20072094573064,0.01990099999999906,359.99284164855925,204.817552390541
455,9.05395625,0.5099894714,1.102158051,9.722432098,0.07560265064,-0.07326744497,-0.9732444286,-51.18011475,20.46881104,55.79855347,9.797985891526055,0,158.20171248089727,221.37985245347002,0.019901000000000835,359.99284164855925,205.14879839179957
456,9.07385725,0.5626799011,1.257684631,9.718091125,0.0911867246,-0.1128665581,-1.051237702,-26.53277588,21.23539734,60.1579895,9.81527760259277,0,141.32811065005944,221.49570791411523,0.01990099999999906,359.99284164855925,205.4757365822459
457,9.09375825,0.6682104492,1.440005493,9.804611206,0.08677653223,-0.1502189934,-1.132885695,-24.98330688,24.07008362,57.34585571,9.93229691084147,0,136.06654798585438,221.6135323642619,0.019901000000000835,359.99284164855925,205.7984924978862
458,9.11365925,0.8164022827,1.457668762,10.03707779,0.1102393568,-0.1592657417,-1.259926677,-45.03747559,34.66497803,54.55355835,10.175177711933078,0,142.41481439930192,221.73141907763204,0.01990099999999906,359.99284164855925,206.1171510294811
459,9.13356025,0.90681427,1.535057831,9.924362183,0.1473271698,-0.1686847806,-1.350730538,-47.20162964,32.77629089,55.03146362,10.083237545756353,0,145.2243131076056,221.82674828549642,0.019901000000000835,359.99284164855925,206.43134297460142
460,9.15346125,0.8756790161,1.380878448,9.654623108,0.1408479065,-0.220338881,-1.333092213,-31.60049438,-1.68119812,59.10391235,9.792108372813097,0,183.0453583812141,222.15165270832887,0.01990099999999906,359.99284164855925,206.74574916927597
461,9.17336225,0.8885522461,1.358275452,9.880353699,0.165906027,-0.2387726754,-1.436590195,-28.427948,-2.767654419,60.26205444,10.012783155291949,0,185.56061021300883,222.49834070833742,0.019901000000000835,359.99284164855925,207.06080100005718
462,9.19326325,0.7827223206,0.6942562866,9.930948486,0.1958402246,-0.3184892833,-1.562549233,-28.46792603,22.05445862,61.38320923,9.98590926527148,0,142.234607844012,222.58718951004812,0.01990099999999906,359.99284164855925,207.371328770257
463,9.21316325,0.8056246948,0.4740641785,9.963430939,0.2017526776,-0.3922140002,-1.671320796,-31.17105103,24.66143799,57.40744019,10.00718362329936,0,141.65019574657904,222.68124380109919,0.019899999999999807,359.99284164855925,207.67752707087385
464,9.23306425,0.8123606873,0.5072950745,9.65911377,0.1725653261,-0.4425435066,-1.749342799,-44.95449829,-2.744018555,58.77761841,9.706480155065794,0,183.49299540919824,223.02002481502765,0.019901000000000835,359.99284164855925,207.98437702575694
465,9.25296525,0.7174580383,0.4963677979,9.222022705,0.1561839879,-0.4418230653,-1.798765182,-45.67678833,2.620651245,60.07629395,9.263197601209257,0,176.7163228571077,223.30921397932107,0.019901000000000835,359.99284164855925,208.29087376482823
466,9.27286625,0.6830296326,0.5565426636,9.367220764,0.1752847731,-0.4156580865,-1.827833414,-11.40969849,2.715896606,62.01272583,9.40856493079202,0,166.61082067202813,223.51028045560605,0.01990099999999906,359.99284164855925,208.5952618986438
467,9.29276725,0.4572990417,0.6857240295,9.29986084,0.1742889732,-0.4113981426,-1.837893486,-23.93609619,-19.20126343,58.07849121,9.336313592716287,0,218.7361884904259,224.0009267175002,0.019901000000000835,359.99284164855925,208.9033751950209
468,9.31266825,0.3905378723,0.8632548523,9.352102203,0.1316831112,-0.4486447275,-1.850488186,-43.98123169,-13.08848572,57.98202515,9.399975765132458,0,196.5726116794424,224.40979350478017,0.01990099999999906,359.99284164855925,209.2135035612161
469,9.33256925,0.4288581848,0.9419911194,9.445657654,0.0853984952,-0.4489151537,-1.8615309,-26.06433105,0.6791992188,61.14089966,9.502195279421866,0,178.5072916798372,224.68859223761973,0.019901000000000835,359.99284164855925,209.52300533474417
470,9.35247025,0.5303471375,1.033750305,9.655820618,0.04052615166,-0.4398660362,-1.858542681,-11.78677368,-4.154174805,57.13156128,9.725470661430013,0,199.41468779089826,225.05878435479056,0.01990099999999906,359.99284164855925,209.83372091514508
471,9.37237125,0.5336402893,1.025966492,9.918075256,-0.0002365140244,-0.4684917927,-1.858146787,-30.91134644,-5.095458984,57.54159546,9.985268949044409,0,189.3605194019162,224.72436301011658,0.019901000000000835,359.99284164855925,210.1315337570445
472,9.39227225,0.4406835938,1.066382446,9.954299927,-0.03780134395,-0.5044054389,-1.833876014,-32.48971558,-0.02119445801,63.3626709,10.020951081990852,0,180.03737652974502,224.32813954598268,0.01990099999999906,359.99284164855925,210.4154658728233
473,9.41217325,0.2758763123,1.014290771,9.996362457,-0.08495602757,-0.5064787269,-1.788902402,-13.53189087,-3.956832886,56.94940186,10.051475308607344,0,196.29934110097807,224.04823649254112,0.019901000000000835,359.99284164855925,210.68812128521765
474,9.43207425,0.01317260742,0.9955796814,9.762848053,-0.1609593034,-0.5288116336,-1.71158433,-16.55575562,-10.29202271,53.61132812,9.813488397382892,0,211.86749300288196,223.8558809660527,0.01990099999999906,359.99284164855925,210.95147647883437
475,9.45197525,-0.2100132751,1.060394897,9.372759247,-0.1729539931,-0.409616828,-1.57371676,-29.81460571,4.386764526,63.50772095,9.43489050363203,0,171.62985580404572,223.4127780749734,0.019901000000000835,359.99284164855925,211.20070251075714
476,9.47187625,-0.7574249268,0.5783972168,9.220675507,-0.1817619503,-0.3029012084,-1.50323987,-29.66079712,-0.8023376465,69.8237915,9.269794639879011,0,181.54949824845662,223.0294095856387,0.01990099999999906,359.99284164855925,211.43727665225478
477,9.49177725,-0.8020321655,0.9514215088,8.883576508,-0.2802003026,-0.289553076,-1.436439276,3.304626465,-17.38858032,37.88186646,8.970306017934583,0,280.7604991697151,223.188226242518,0.019901000000000835,359.99284164855925,211.67229564406006
478,9.51167825,-0.6863227844,0.9252259827,9.202263794,-0.3239846528,-0.2628442347,-1.320179343,4.470062256,-12.6530304,34.13009644,9.274089767616712,0,289.4572944665888,223.37486644302274,0.01990099999999906,359.99284164855925,211.9063470600393
479,9.53157825,-0.7084767151,0.5090913391,9.87556366,-0.2395466268,-0.110964857,-1.181607366,-16.33374023,35.82987976,69.67492676,9.914023948432751,0,114.50678341942259,222.63723834423513,0.019900000000001583,359.99284164855925,212.12096488572323
480,9.55147925,-0.8026309204,0.5131329346,10.12898666,-0.08162781596,0.1151232123,-1.041505218,-16.97946167,31.59495544,72.47961426,10.1736862818455,0,118.25405214409817,221.95726170702758,0.01990099999999906,359.99284164855925,212.31769082214933
481,9.57138025,-1.062640228,1.014739838,8.948541412,-0.0745100975,0.1052577868,-0.9025773406,-3.0362854,-1.80696106,37.8041687,9.068367802160823,0,210.75781915265867,221.77344952445586,0.019901000000000835,359.99284164855925,212.50680599619545
482,9.59128125,-1.052910461,1.354533234,8.867110748,-0.1367613971,-0.0212290287,-0.7879735827,-1.068878174,0.9764862061,37.29660034,9.031557658465722,0,137.58637227477442,221.1848425612704,0.01990099999999906,359.99284164855925,212.68036672749693
483,9.61118225,-0.6227050781,1.275198212,10.18392242,-0.07135494053,0.01580319367,-0.6729220152,-2.212768555,-2.925354004,43.87475586,10.282323081422708,0,232.89575534287297,221.14908729187448,0.019901000000000835,359.99284164855925,212.84974113878448
484,9.63108325,-0.5947132874,1.07536377,10.85557571,-0.005220361054,0.04762607813,-0.5604684949,-2.538635254,-10.03797913,41.10733032,10.924908014605007,0,255.8073170566796,221.28552489483067,0.01990099999999906,359.99284164855925,213.01845681390543
485,9.65098425,-0.4710704041,1.250649261,10.39094193,-0.0006531500258,-0.1067216098,-0.4957758486,-0.604675293,-6.132598877,35.15435791,10.476531157415174,0,264.3688280567592,221.51854780287604,0.019901000000000835,359.99284164855925,213.18845863368483
486,9.67088525,-0.1387614441,1.340312805,10.52251831,0.0615833737,-0.1658881158,-0.4797132611,0.5226745605,-6.179443359,38.15896606,10.608444030012176,0,274.83472918786157,221.72110403820366,0.01990099999999906,359.99284164855925,213.3591115417752
487,9.69078625,0.143102417,1.668430481,9.934241638,0.07076940686,-0.2745139003,-0.4930620193,-1.25112915,-10.54672241,44.32571411,10.074388095256904,0,263.234772853248,221.83650242791012,0.019901000000000835,359.99284164855925,213.5286593594979
